id,nombre,dpto
1465,nombre1465,98
1466,nombre1466,8
1467,nombre1467,33
1468,nombre1468,17
1469,nombre1469,68
1470,nombre1470,53
1471,nombre1471,87
1472,nombre1472,44
1473,nombre1473,56
1474,nombre1474,4
1475,nombre1475,51
1476,nombre1476,38
1477,nombre1477,73
1478,nombre1478,21
1479,nombre1479,9
1480,nombre1480,1111,
1481,nombre1481,21
1482,nombre1482,5
1483,nombre1483,17
1484,nombre1484,2
1485,nombre1485,82
1486,nombre1486,93
1487,nombre1487,77
1488,nombre1488,54
1489,nombre1489,57
1490,nombre1490,13
1491,nombre1491,30
1492,nombre1492,10
1493,nombre1493,98
1494,nombre1494,38
1495,nombre1495,1111,
1496,nombre1496,93
1497,nombre1497,39
1498,nombre1498,26
1499,nombre1499,51
1500,nombre1500,96
1501,nombre1501,36
1502,nombre1502,20
1503,nombre1503,95
1504,nombre1504,94
1505,nombre1505,29
1506,nombre1506,73
1507,nombre1507,79
1508,nombre1508,77
1509,nombre1509,20
1510,nombre1510,39
1511,nombre1511,31
1512,nombre1512,51
1513,nombre1513,12
1514,nombre1514,84
1515,nombre1515,75
1516,nombre1516,80
1517,nombre1517,72
1518,nombre1518,27
1519,nombre1519,19
1520,nombre1520,76
1521,nombre1521,40
1522,nombre1522,31
1523,nombre1523,26
1524,nombre1524,76
1525,nombre1525,79
1526,nombre1526,74
1527,nombre1527,50
1528,nombre1528,89
1529,nombre1529,33
1530,nombre1530,67
1531,nombre1531,59
1532,nombre1532,30
1533,nombre1533,36
1534,nombre1534,38
1535,nombre1535,36
1536,nombre1536,6
1537,nombre1537,43
1538,nombre1538,12
1539,nombre1539,82
1540,nombre1540,37
1541,nombre1541,77
1542,nombre1542,100
1543,nombre1543,92
1544,nombre1544,100
1545,nombre1545,82
1546,nombre1546,78
1547,nombre1547,81
1548,nombre1548,17
1549,nombre1549,8
1550,nombre1550,17
1551,nombre1551,17
1552,nombre1552,44
1553,nombre1553,41
1554,nombre1554,68
1555,nombre1555,35
1556,nombre1556,94
1557,nombre1557,60
1558,nombre1558,77
1559,nombre1559,60
1560,nombre1560,9
1561,nombre1561,31
1562,nombre1562,92
1563,nombre1563,37
1564,nombre1564,21
1565,nombre1565,45
1566,nombre1566,58
1567,nombre1567,66
1568,nombre1568,48
1569,nombre1569,71
1570,nombre1570,66
1571,nombre1571,91
1572,nombre1572,60
1573,nombre1573,71
1574,nombre1574,3
1575,nombre1575,100
1576,nombre1576,82
1577,nombre1577,54
1578,nombre1578,33
1579,nombre1579,33
1580,nombre1580,44
1581,nombre1581,92
1582,nombre1582,53
1583,nombre1583,23
1584,nombre1584,28
1585,nombre1585,9
1586,nombre1586,6
1587,nombre1587,40
1588,nombre1588,45
1589,nombre1589,43
1590,nombre1590,5
1591,nombre1591,3
1592,nombre1592,5
1593,nombre1593,68
1594,nombre1594,43
1595,nombre1595,19
1596,nombre1596,12
1597,nombre1597,77
1598,nombre1598,41
1599,nombre1599,52
1600,nombre1600,73
1601,nombre1601,6
1602,nombre1602,51
1603,nombre1603,32
1604,nombre1604,58
1605,nombre1605,43
1606,nombre1606,5
1607,nombre1607,2
1608,nombre1608,4
1609,nombre1609,89
1610,nombre1610,72
1611,nombre1611,70
1612,nombre1612,95
1613,nombre1613,78
1614,nombre1614,72
1615,nombre1615,43
1616,nombre1616,94
1617,nombre1617,18
1618,nombre1618,20
1619,nombre1619,66
1620,nombre1620,33
1621,nombre1621,60
1622,nombre1622,66
1623,nombre1623,35
1624,nombre1624,54
1625,nombre1625,71
1626,nombre1626,8
1627,nombre1627,13
1628,nombre1628,57
1629,nombre1629,83
1630,nombre1630,71
1631,nombre1631,71
1632,nombre1632,4
1633,nombre1633,100
1635,nombre1635,67
1636,nombre1636,1111,
1638,nombre1638,68
1639,nombre1639,75
1640,nombre1640,54
1641,nombre1641,96
1642,nombre1642,72
1643,nombre1643,97
1644,nombre1644,80
1645,nombre1645,27
1646,nombre1646,33
1647,nombre1647,64
1648,nombre1648,17
1649,nombre1649,1111,
1650,nombre1650,53
1651,nombre1651,92
1652,nombre1652,8
1653,nombre1653,79
1654,nombre1654,97
1655,nombre1655,26
1656,nombre1656,45
1657,nombre1657,99
1658,nombre1658,86
1659,nombre1659,94
1660,nombre1660,40
1661,nombre1661,75
1662,nombre1662,70
1663,nombre1663,50
1664,nombre1664,62
1665,nombre1665,42
1666,nombre1666,10
1667,nombre1667,14
1668,nombre1668,12
1669,nombre1669,77
1670,nombre1670,48
1671,nombre1671,3
1672,nombre1672,96
1673,nombre1673,22
1674,nombre1674,61
1675,nombre1675,39
1676,nombre1676,26
1677,nombre1677,95
1678,nombre1678,9
1679,nombre1679,29
1680,nombre1680,35
1681,nombre1681,18
1682,nombre1682,1111,
1683,nombre1683,92
1684,nombre1684,40
1685,nombre1685,78
1686,nombre1686,22
1687,nombre1687,91
1688,nombre1688,1111,
1689,nombre1689,42
1690,nombre1690,76
1691,nombre1691,80
1692,nombre1692,72
1693,nombre1693,9
1694,nombre1694,34
1695,nombre1695,33
1696,nombre1696,3
1697,nombre1697,86
1698,nombre1698,85
1699,nombre1699,36
1700,nombre1700,65
1701,nombre1701,72
1702,nombre1702,86
1703,nombre1703,71
1704,nombre1704,38
1705,nombre1705,92
1706,nombre1706,27
1707,nombre1707,84
1708,nombre1708,60
1709,nombre1709,46
1710,nombre1710,73
1711,nombre1711,16
1712,nombre1712,8
1713,nombre1713,84
1714,nombre1714,76
1715,nombre1715,3
1716,nombre1716,93
1717,nombre1717,68
1718,nombre1718,44
1719,nombre1719,73
1720,nombre1720,32
1721,nombre1721,68
1722,nombre1722,75
1723,nombre1723,79
1724,nombre1724,20
1725,nombre1725,67
1726,nombre1726,59
1727,nombre1727,25
1728,nombre1728,88
1729,nombre1729,89
1731,nombre1731,58
1732,nombre1732,70
1733,nombre1733,68
1734,nombre1734,72
1735,nombre1735,62
1737,nombre1737,50
1738,nombre1738,55
1739,nombre1739,93
1740,nombre1740,63
1741,nombre1741,25
1742,nombre1742,45
1743,nombre1743,19
1744,nombre1744,51
1745,nombre1745,95
1746,nombre1746,69
1747,nombre1747,96
1748,nombre1748,12
1749,nombre1749,66
1750,nombre1750,63
1751,nombre1751,52
1752,nombre1752,12
1753,nombre1753,55
1754,nombre1754,45
1755,nombre1755,42
1756,nombre1756,44
1757,nombre1757,46
1758,nombre1758,47
1759,nombre1759,47
1760,nombre1760,74
1761,nombre1761,69
1762,nombre1762,70
1763,nombre1763,38
1764,nombre1764,41
1765,nombre1765,59
1766,nombre1766,81
1768,nombre1768,7
1769,nombre1769,40
1770,nombre1770,54
1771,nombre1771,42
1772,nombre1772,65
1773,nombre1773,25
1774,nombre1774,87
1775,nombre1775,10
1776,nombre1776,15
1777,nombre1777,73
1778,nombre1778,80
1779,nombre1779,91
1780,nombre1780,18
1781,nombre1781,69
1782,nombre1782,47
1783,nombre1783,98
1784,nombre1784,34
1785,nombre1785,3
1786,nombre1786,2
1787,nombre1787,66
1788,nombre1788,41
1789,nombre1789,16
1790,nombre1790,67
1791,nombre1791,79
1792,nombre1792,42
1793,nombre1793,53
1794,nombre1794,100
1795,nombre1795,87
1796,nombre1796,71
1797,nombre1797,79
1798,nombre1798,47
1799,nombre1799,71
1800,nombre1800,58
1801,nombre1801,49
1802,nombre1802,8
1803,nombre1803,60
1804,nombre1804,22
1805,nombre1805,67
1806,nombre1806,8
1807,nombre1807,56
1808,nombre1808,1111,
1809,nombre1809,13
1810,nombre1810,32
1811,nombre1811,79
1812,nombre1812,41
1813,nombre1813,67
1814,nombre1814,6
1815,nombre1815,8
1816,nombre1816,85
1817,nombre1817,47
1818,nombre1818,25
1819,nombre1819,54
1820,nombre1820,92
1821,nombre1821,66
1822,nombre1822,27
1823,nombre1823,68
1824,nombre1824,78
1825,nombre1825,26
1826,nombre1826,85
1827,nombre1827,82
1828,nombre1828,43
1829,nombre1829,57
1830,nombre1830,13
1831,nombre1831,70
1832,nombre1832,60
1833,nombre1833,80
1834,nombre1834,9
1835,nombre1835,35
1836,nombre1836,79
1837,nombre1837,6
1838,nombre1838,58
1839,nombre1839,94
1840,nombre1840,75
1841,nombre1841,10
1842,nombre1842,76
1843,nombre1843,86
1844,nombre1844,7
1845,nombre1845,76
1846,nombre1846,38
1847,nombre1847,55
1848,nombre1848,67
1849,nombre1849,18
1850,nombre1850,75
1851,nombre1851,29
1852,nombre1852,86
1853,nombre1853,28
1854,nombre1854,85
1855,nombre1855,76
1856,nombre1856,51
1857,nombre1857,72
1858,nombre1858,82
1859,nombre1859,74
1860,nombre1860,76
1861,nombre1861,61
1862,nombre1862,13
1863,nombre1863,61
1864,nombre1864,91
1865,nombre1865,99
1866,nombre1866,81
1867,nombre1867,12
1868,nombre1868,8
1869,nombre1869,86
1870,nombre1870,65
1871,nombre1871,21
1872,nombre1872,80
1873,nombre1873,5
1874,nombre1874,12
1875,nombre1875,60
1876,nombre1876,18
1877,nombre1877,98
1878,nombre1878,91
1879,nombre1879,90
1880,nombre1880,22
1881,nombre1881,48
1882,nombre1882,59
1883,nombre1883,90
1884,nombre1884,77
1885,nombre1885,12
1886,nombre1886,62
1887,nombre1887,94
1888,nombre1888,19
1889,nombre1889,38
1890,nombre1890,37
1891,nombre1891,46
1892,nombre1892,67
1893,nombre1893,36
1894,nombre1894,1111,
1895,nombre1895,35
1896,nombre1896,22
1897,nombre1897,37
1898,nombre1898,12
1899,nombre1899,77
1900,nombre1900,93
1901,nombre1901,29
1902,nombre1902,28
1903,nombre1903,94
1904,nombre1904,54
1905,nombre1905,40
1906,nombre1906,14
1907,nombre1907,71
1908,nombre1908,95
1909,nombre1909,5
1910,nombre1910,91
1911,nombre1911,65
1912,nombre1912,5
1913,nombre1913,8
1914,nombre1914,3
1915,nombre1915,23
1916,nombre1916,88
1917,nombre1917,59
1918,nombre1918,63
1919,nombre1919,54
1920,nombre1920,95
1921,nombre1921,49
1922,nombre1922,52
1923,nombre1923,86
1924,nombre1924,72
1925,nombre1925,70
1926,nombre1926,11
1927,nombre1927,29
1928,nombre1928,62
1929,nombre1929,3
1930,nombre1930,16
1931,nombre1931,54
1932,nombre1932,70
1933,nombre1933,65
1934,nombre1934,84
1935,nombre1935,46
1936,nombre1936,72
1937,nombre1937,94
1938,nombre1938,91
1939,nombre1939,29
1940,nombre1940,40
1941,nombre1941,48
1942,nombre1942,57
1943,nombre1943,99
1944,nombre1944,12
1945,nombre1945,23
1946,nombre1946,100
1947,nombre1947,54
1948,nombre1948,61
1949,nombre1949,93
1950,nombre1950,28
1951,nombre1951,90
1952,nombre1952,85
1953,nombre1953,84
1954,nombre1954,14
1955,nombre1955,38
1956,nombre1956,55
1957,nombre1957,48
1958,nombre1958,33
1959,nombre1959,46
1960,nombre1960,11
1961,nombre1961,73
1962,nombre1962,63
1963,nombre1963,100
1964,nombre1964,36
1965,nombre1965,28
1966,nombre1966,36
1967,nombre1967,72
1968,nombre1968,98
1969,nombre1969,30
1970,nombre1970,72
1971,nombre1971,59
1972,nombre1972,79
1973,nombre1973,23
1974,nombre1974,94
1975,nombre1975,66
1976,nombre1976,16
1977,nombre1977,66
1978,nombre1978,47
1979,nombre1979,67
1980,nombre1980,92
1981,nombre1981,89
1982,nombre1982,53
1983,nombre1983,48
1984,nombre1984,91
1985,nombre1985,96
1986,nombre1986,16
1987,nombre1987,35
1988,nombre1988,61
1989,nombre1989,40
1990,nombre1990,45
1991,nombre1991,91
1992,nombre1992,69
1993,nombre1993,67
1994,nombre1994,80
1995,nombre1995,38
1996,nombre1996,87
1997,nombre1997,2
1998,nombre1998,97
1999,nombre1999,79
2000,nombre2000,40
2001,nombre2001,31
2002,nombre2002,99
2003,nombre2003,89
2004,nombre2004,88
2005,nombre2005,13
2006,nombre2006,38
2007,nombre2007,79
2008,nombre2008,87
2009,nombre2009,23
2010,nombre2010,51
2011,nombre2011,74
2012,nombre2012,62
2013,nombre2013,97
2014,nombre2014,79
2015,nombre2015,86
2016,nombre2016,12
2017,nombre2017,85
2018,nombre2018,39
2019,nombre2019,35
2020,nombre2020,22
2021,nombre2021,93
2022,nombre2022,62
2023,nombre2023,64
2024,nombre2024,70
2025,nombre2025,5
2026,nombre2026,52
2027,nombre2027,1111,
2028,nombre2028,62
2029,nombre2029,4
2030,nombre2030,48
2031,nombre2031,79
2032,nombre2032,48
2033,nombre2033,66
2034,nombre2034,68
2035,nombre2035,82
2036,nombre2036,88
2037,nombre2037,71
2038,nombre2038,65
2039,nombre2039,89
2040,nombre2040,89
2041,nombre2041,55
2042,nombre2042,98
2044,nombre2044,19
2045,nombre2045,11
2046,nombre2046,76
2047,nombre2047,50
2048,nombre2048,27
2049,nombre2049,75
2050,nombre2050,94
2051,nombre2051,34
2052,nombre2052,7
2053,nombre2053,78
2054,nombre2054,14
2055,nombre2055,27
2056,nombre2056,64
2057,nombre2057,89
2058,nombre2058,93
2059,nombre2059,29
2060,nombre2060,50
2061,nombre2061,88
2062,nombre2062,88
2063,nombre2063,52
2064,nombre2064,88
2065,nombre2065,41
2066,nombre2066,95
2067,nombre2067,55
2068,nombre2068,55
2069,nombre2069,6
2070,nombre2070,52
2071,nombre2071,40
2072,nombre2072,9
2073,nombre2073,77
2074,nombre2074,92
2075,nombre2075,36
2076,nombre2076,10
2077,nombre2077,53
2078,nombre2078,18
2079,nombre2079,19
2080,nombre2080,99
2081,nombre2081,70
2082,nombre2082,8
2083,nombre2083,21
2084,nombre2084,16
2085,nombre2085,19
2086,nombre2086,72
2087,nombre2087,90
2088,nombre2088,22
2089,nombre2089,7
2090,nombre2090,32
2091,nombre2091,46
2092,nombre2092,16
2093,nombre2093,16
2094,nombre2094,82
2095,nombre2095,89
2096,nombre2096,62
2097,nombre2097,60
2098,nombre2098,87
2099,nombre2099,74
2100,nombre2100,60
2101,nombre2101,20
2102,nombre2102,82
2103,nombre2103,63
2104,nombre2104,48
2105,nombre2105,62
2106,nombre2106,92
2107,nombre2107,43
2108,nombre2108,15
2109,nombre2109,32
2110,nombre2110,8
2111,nombre2111,5
2112,nombre2112,8
2113,nombre2113,52
2114,nombre2114,54
2115,nombre2115,31
2116,nombre2116,32
2117,nombre2117,17
2118,nombre2118,42
2119,nombre2119,29
2120,nombre2120,69
2121,nombre2121,39
2122,nombre2122,77
2123,nombre2123,45
2124,nombre2124,98
2125,nombre2125,61
2126,nombre2126,84
2127,nombre2127,45
2128,nombre2128,36
2129,nombre2129,53
2130,nombre2130,8
2131,nombre2131,42
2132,nombre2132,75
2133,nombre2133,52
2134,nombre2134,30
2135,nombre2135,68
2136,nombre2136,20
2137,nombre2137,84
2138,nombre2138,22
2139,nombre2139,61
2140,nombre2140,46
2141,nombre2141,94
2142,nombre2142,19
2143,nombre2143,81
2144,nombre2144,90
2145,nombre2145,41
2146,nombre2146,11
2147,nombre2147,33
2148,nombre2148,83
2149,nombre2149,91
2150,nombre2150,10
2151,nombre2151,87
2152,nombre2152,51
2153,nombre2153,32
2154,nombre2154,26
2155,nombre2155,98
2156,nombre2156,84
2157,nombre2157,14
2158,nombre2158,99
2159,nombre2159,30
2160,nombre2160,94
2161,nombre2161,33
2162,nombre2162,67
2163,nombre2163,95
2164,nombre2164,93
2165,nombre2165,99
2166,nombre2166,74
2167,nombre2167,19
2168,nombre2168,35
2169,nombre2169,50
2170,nombre2170,44
2171,nombre2171,80
2172,nombre2172,57
2173,nombre2173,92
2174,nombre2174,27
2175,nombre2175,82
2176,nombre2176,47
2177,nombre2177,18
2178,nombre2178,5
2179,nombre2179,63
2180,nombre2180,41
2181,nombre2181,65
2182,nombre2182,36
2183,nombre2183,27
2184,nombre2184,88
2185,nombre2185,38
2186,nombre2186,17
2187,nombre2187,62
2188,nombre2188,19
2189,nombre2189,34
2190,nombre2190,40
2191,nombre2191,38
2192,nombre2192,26
2193,nombre2193,45
2194,nombre2194,49
2195,nombre2195,52
2196,nombre2196,86
2197,nombre2197,43
2198,nombre2198,2
2199,nombre2199,74
2200,nombre2200,58
2201,nombre2201,81
2202,nombre2202,76
2203,nombre2203,73
2204,nombre2204,45
2205,nombre2205,36
2206,nombre2206,80
2207,nombre2207,49
2208,nombre2208,20
2210,nombre2210,75
2211,nombre2211,68
2212,nombre2212,32
2213,nombre2213,83
2214,nombre2214,65
2215,nombre2215,34
2216,nombre2216,61
2217,nombre2217,39
2218,nombre2218,54
2219,nombre2219,76
2220,nombre2220,89
2221,nombre2221,65
2222,nombre2222,46
2223,nombre2223,1111,
2224,nombre2224,67
2225,nombre2225,38
2226,nombre2226,9
2227,nombre2227,49
2228,nombre2228,47
2229,nombre2229,56
2230,nombre2230,78
2231,nombre2231,59
2232,nombre2232,23
2233,nombre2233,10
2234,nombre2234,78
2235,nombre2235,47
2236,nombre2236,36
2237,nombre2237,9
2238,nombre2238,64
2239,nombre2239,69
2240,nombre2240,17
2241,nombre2241,39
2242,nombre2242,76
2243,nombre2243,37
2244,nombre2244,70
2245,nombre2245,65
2246,nombre2246,85
2247,nombre2247,28
2248,nombre2248,72
2249,nombre2249,60
2250,nombre2250,82
2251,nombre2251,35
2252,nombre2252,1111,
2253,nombre2253,10
2254,nombre2254,30
2255,nombre2255,71
2256,nombre2256,63
2257,nombre2257,93
2258,nombre2258,83
2259,nombre2259,66
2260,nombre2260,3
2261,nombre2261,25
2262,nombre2262,40
2263,nombre2263,89
2264,nombre2264,40
2265,nombre2265,92
2266,nombre2266,21
2267,nombre2267,59
2268,nombre2268,34
2269,nombre2269,93
2270,nombre2270,68
2272,nombre2272,44
2273,nombre2273,68
2274,nombre2274,47
2275,nombre2275,86
2276,nombre2276,18
2277,nombre2277,36
2278,nombre2278,38
2279,nombre2279,70
2280,nombre2280,4
2281,nombre2281,36
2282,nombre2282,80
2283,nombre2283,13
2284,nombre2284,85
2285,nombre2285,12
2286,nombre2286,8
2287,nombre2287,14
2288,nombre2288,29
2289,nombre2289,41
2290,nombre2290,74
2291,nombre2291,78
2292,nombre2292,88
2293,nombre2293,69
2294,nombre2294,85
2295,nombre2295,61
2296,nombre2296,60
2297,nombre2297,32
2298,nombre2298,2
2299,nombre2299,78
2300,nombre2300,62
2301,nombre2301,63
2302,nombre2302,19
2303,nombre2303,59
2304,nombre2304,89
2305,nombre2305,7
2306,nombre2306,53
2307,nombre2307,96
2308,nombre2308,46
2309,nombre2309,88
2310,nombre2310,9
2311,nombre2311,14
2312,nombre2312,3
2313,nombre2313,84
2314,nombre2314,25
2315,nombre2315,47
2316,nombre2316,22
2317,nombre2317,81
2318,nombre2318,37
2319,nombre2319,17
2320,nombre2320,36
2321,nombre2321,23
2322,nombre2322,18
2323,nombre2323,33
2324,nombre2324,42
2325,nombre2325,71
2326,nombre2326,96
2327,nombre2327,43
2328,nombre2328,78
2329,nombre2329,38
2330,nombre2330,43
2331,nombre2331,54
2332,nombre2332,9
2333,nombre2333,75
2334,nombre2334,12
2335,nombre2335,40
2336,nombre2336,1111,
2337,nombre2337,8
2338,nombre2338,97
2339,nombre2339,43
2340,nombre2340,10
2341,nombre2341,94
2342,nombre2342,4
2343,nombre2343,47
2344,nombre2344,55
2345,nombre2345,1111,
2346,nombre2346,38
2347,nombre2347,5
2348,nombre2348,80
2349,nombre2349,2
2350,nombre2350,27
2351,nombre2351,31
2352,nombre2352,71
2353,nombre2353,45
2354,nombre2354,79
2355,nombre2355,60
2356,nombre2356,37
2357,nombre2357,47
2358,nombre2358,64
2359,nombre2359,26
2360,nombre2360,72
2361,nombre2361,77
2362,nombre2362,55
2363,nombre2363,10
2364,nombre2364,10
2365,nombre2365,35
2366,nombre2366,32
2367,nombre2367,88
2368,nombre2368,10
2369,nombre2369,19
2370,nombre2370,16
2371,nombre2371,84
2372,nombre2372,94
2373,nombre2373,18
2374,nombre2374,47
2375,nombre2375,58
2376,nombre2376,15
2377,nombre2377,20
2378,nombre2378,87
2379,nombre2379,88
2380,nombre2380,27
2381,nombre2381,46
2382,nombre2382,78
2383,nombre2383,46
2384,nombre2384,27
2385,nombre2385,1111,
2386,nombre2386,85
2387,nombre2387,81
2388,nombre2388,95
2389,nombre2389,42
2390,nombre2390,26
2391,nombre2391,54
2392,nombre2392,50
2393,nombre2393,55
2394,nombre2394,26
2395,nombre2395,51
2396,nombre2396,44
2397,nombre2397,67
2398,nombre2398,5
2399,nombre2399,16
2400,nombre2400,58
2401,nombre2401,73
2402,nombre2402,27
2403,nombre2403,66
2404,nombre2404,19
2405,nombre2405,57
2406,nombre2406,2
2407,nombre2407,84
2408,nombre2408,57
2409,nombre2409,32
2410,nombre2410,83
2411,nombre2411,40
2412,nombre2412,25
2413,nombre2413,84
2414,nombre2414,57
2415,nombre2415,9
2416,nombre2416,87
2417,nombre2417,49
2418,nombre2418,47
2419,nombre2419,28
2420,nombre2420,3
2421,nombre2421,98
2422,nombre2422,39
2423,nombre2423,82
2424,nombre2424,63
2425,nombre2425,89
2426,nombre2426,37
2427,nombre2427,84
2428,nombre2428,52
2429,nombre2429,2
2430,nombre2430,81
2431,nombre2431,56
2432,nombre2432,77
2433,nombre2433,32
2434,nombre2434,9
2435,nombre2435,63
2436,nombre2436,45
2437,nombre2437,87
2438,nombre2438,85
2439,nombre2439,61
2440,nombre2440,100
2441,nombre2441,45
2442,nombre2442,28
2443,nombre2443,77
2444,nombre2444,12
2445,nombre2445,48
2446,nombre2446,78
2447,nombre2447,97
2448,nombre2448,55
2449,nombre2449,62
2450,nombre2450,19
2451,nombre2451,91
2452,nombre2452,42
2453,nombre2453,67
2454,nombre2454,87
2455,nombre2455,82
2456,nombre2456,52
2457,nombre2457,25
2458,nombre2458,23
2459,nombre2459,52
2460,nombre2460,89
2461,nombre2461,70
2462,nombre2462,10
2463,nombre2463,30
2464,nombre2464,51
2465,nombre2465,25
2466,nombre2466,19
2467,nombre2467,30
2468,nombre2468,29
2469,nombre2469,31
2470,nombre2470,74
2471,nombre2471,35
2473,nombre2473,5
2474,nombre2474,64
2475,nombre2475,94
2476,nombre2476,97
2477,nombre2477,54
2478,nombre2478,33
2479,nombre2479,47
2480,nombre2480,96
2481,nombre2481,67
2482,nombre2482,70
2483,nombre2483,88
2484,nombre2484,91
2485,nombre2485,84
2486,nombre2486,26
2487,nombre2487,83
2488,nombre2488,2
2489,nombre2489,36
2490,nombre2490,83
2491,nombre2491,18
2492,nombre2492,88
2493,nombre2493,19
2494,nombre2494,64
2495,nombre2495,71
2496,nombre2496,42
2497,nombre2497,49
2498,nombre2498,60
2499,nombre2499,8
2501,nombre2501,21
2502,nombre2502,58
2503,nombre2503,20
2504,nombre2504,3
2505,nombre2505,90
2506,nombre2506,42
2507,nombre2507,86
2508,nombre2508,91
2509,nombre2509,83
2510,nombre2510,78
2511,nombre2511,57
2512,nombre2512,8
2513,nombre2513,52
2514,nombre2514,87
2515,nombre2515,43
